repo,pr_id,title,body,author,created_time,merged,labels
apache/spark,56935,[SPARK-57810][SQL] Infer nanosecond-precision timestamp types in XML schema inference,"### What changes were proposed in this pull request?

Extends XML schema inference (`XmlInferSchema`) to infer nanosecond-precision timestamp types. A timestamp string with more than 6 fractional-second digits (with timezone info) now infers as the nanosecond LTZ timestamp type, mirroring the existing nanosecond NTZ inference in the same file and the JSON/CSV nanosecond-inference approach. Behavior is gated on the existing nanosecond-timestamp config; values with <= 6 fractional digits still infer as the microsecond `TimestampType`.

### Why are the changes needed?

Part of nanosecond-precision timestamp support (SPARK-56822). XML inference previously truncated sub-microsecond timestamps to microsecond precision; it should infer the nanosecond type when the data warrants it, consistent with JSON and CSV.

### Does this PR introduce _any_ user-facing change?

Yes - with nanosecond timestamp types enabled, XML schema inference can infer a nanosecond-precision timestamp type for sub-microsecond timestamps (previously inferred as microsecond `TimestampType`).

### How was this patch tested?

`XmlInferSchemaSuite`: new tests covering pure-nanosecond inference, pure-microsecond (unchanged), mixed widening, and string fallback.

### Was this patch authored or co-authored using generative AI tooling?

Authored with assistance by Claude Opus 4.8.
",yadavay-amzn,2026-07-01T18:10:54Z,False,[]
apache/spark,56934,[SPARK-57847][SQL] Support the TIME data type in approx_count_distinct_for_intervals,"### What changes were proposed in this pull request?

Adds `TimeType` to the input types accepted by the `approx_count_distinct_for_intervals` aggregate. TIME values are bucketed by their internal nanosecond-of-day `Long` representation, routed through the same `Long -> Double` path already used for `TimestampType` / `DayTimeIntervalType`.

### Why are the changes needed?

`approx_count_distinct_for_intervals` accepts numeric/date/timestamp/interval endpoints but rejected TIME at analysis time. TIME has a natural numeric (nanosecond-of-day) ordering, so it can be bucketed like the other temporal types.

### Does this PR introduce _any_ user-facing change?

Yes - `approx_count_distinct_for_intervals` now accepts TIME columns and endpoints.

### How was this patch tested?

Extended `ApproxCountDistinctForIntervalsSuite` with TIME endpoints asserting the per-interval approximate distinct counts; the error-message expectations were updated to include TIME.

### Was this patch authored or co-authored using generative AI tooling?

Authored with assistance by Claude Opus 4.8.
",yadavay-amzn,2026-07-01T18:05:55Z,False,[]
apache/spark,56933,[SPARK-57793][CONNECT] Add PathAwareChannelBuilder for SparkConnect python client,"### What changes were proposed in this pull request?

This PR adds a new `PathAwareChannelBuilder` to the Spark Connect Python client to support a URL path in the Spark Connect connection string, e.g. `sc://host1:15002/path1`.

The new builder accepts both the standard connection form (`sc://host[:port][/;params]`) and the path-routed form `sc://gateway:<port>/<prefix>`. When a path prefix is present, it is prepended to every gRPC method via a client interceptor.

Related discussion: https://github.com/apache/spark/issues/56816
JIRA: https://issues.apache.org/jira/browse/SPARK-57793

### Why are the changes needed?

In Kubernetes, users commonly set up an Ingress to expose a Spark Connect driver endpoint behind a matching URL, e.g. `http://host1/path1` routed to the driver endpoint. The existing channel builder cannot carry a path prefix, so the Spark Connect client needs to be updated to support this path-based routing scenario.

### Does this PR introduce _any_ user-facing change?

No behavior change for existing connection strings — the existing host-based `sc://` connection strings continue to work unchanged. This PR adds a new opt-in `PathAwareChannelBuilder` that additionally supports a path inside the URL, e.g.

```
spark = SparkSession.builder.channelBuilder(PathAwareChannelBuilder(""sc://host1:443/path1"")).getOrCreate()
```

### How was this patch tested?

Added unit tests in `python/pyspark/sql/tests/connect/test_connect_channel.py` covering path parsing, port extraction from the final path segment, and the path-prefix interceptor. Also manually tested in a local environment.

### Was this patch authored or co-authored using generative AI tooling?

assisted by: Claude Code
",hiboyang,2026-07-01T17:46:33Z,False,[]
apache/spark,56932,[SPARK-57846][SQL] Add the try_make_time function,"### What changes were proposed in this pull request?

Adds the `try_make_time(hour, minute, second)` function, the error-safe counterpart to `make_time`: it returns the same result on valid input and `NULL` (instead of throwing) on invalid input. It is implemented as `TryEval(MakeTime(...))`, mirroring `try_make_timestamp`. Registered in the function registry, exposed via `functions.scala`, and documented (ANSI-compliance try-functions list + `sql-expression-schema`).

### Why are the changes needed?

`make_time` throws on invalid components (e.g. `hour = 25`). Users want a null-returning variant consistent with the other `try_*` datetime constructors (`try_make_timestamp`, etc.).

### Does this PR introduce _any_ user-facing change?

Yes - a new function `try_make_time`.

### How was this patch tested?

Unit tests (`TimeExpressionsSuite`), integration (`TimeFunctionsSuiteBase`), SQL-level (`time.sql`), and Connect plan-generation goldens: valid input equals `make_time`, invalid input returns `NULL`.

### Was this patch authored or co-authored using generative AI tooling?

Authored with assistance by Claude Opus 4.8.
",yadavay-amzn,2026-07-01T17:23:23Z,False,[]
apache/spark,56931,[SPARK-57850][SQL] Return the correct fractional-second scale from EXTRACT(SECOND) on TIME,"### What changes were proposed in this pull request?

`EXTRACT(SECOND FROM t)` / `date_part('SECOND', t)` on a `TIME(p)` value returned a hardcoded `DecimalType(8, 6)` regardless of the TIME precision. This changes the result type to `DecimalType(2 + p, p)`, so the fractional-second scale matches the value's precision (e.g. `TIME(0)` -> `decimal(2,0)`, `TIME(6)` -> `decimal(8,6)`).

### Why are the changes needed?

The scale was always 6, so `EXTRACT(SECOND)` on e.g. `TIME(0)` reported an incorrect `decimal(8,6)` type with spurious fractional digits. The scale should reflect the value's declared precision.

### Does this PR introduce _any_ user-facing change?

Yes. `EXTRACT(SECOND FROM <TIME(p)>)` / `date_part('SECOND', <TIME(p)>)` now returns `DecimalType(2 + p, p)` instead of always `DecimalType(8, 6)`. TIMESTAMP behavior is unchanged.

### How was this patch tested?

Unit tests in `TimeExpressionsSuite` asserting both the result `DecimalType` and the value across TIME precisions 0-6; the `time.sql` `SQLQueryTestSuite` golden was updated accordingly.

### Was this patch authored or co-authored using generative AI tooling?

Authored with assistance by Claude Opus 4.8.
",yadavay-amzn,2026-07-01T17:18:24Z,False,[]
apache/spark,56930,[SPARK-57858][SQL] Emit BIN BY scaled DISTRIBUTE columns as produced attributes,"### What changes were proposed in this pull request?

The `BIN BY` relation operator (SPARK-57133) proportionally rescales its `DISTRIBUTE UNIFORM` columns. The logical `BinBy` node carried those columns through `child.output` with the child's own `ExprId`, even though execution rewrites their values.

This PR makes the rescaled `DISTRIBUTE` columns *produced* attributes with fresh `ExprId`s (same names, types, nullability, and positions), shadowing the inputs, mirroring `Generate.generatorOutput`:

- `BinBy` gains a `scaledDistributeColumns` field; `output` swaps each `DISTRIBUTE` input slot for its scaled counterpart in place, and `producedAttributes` includes them. The input `distributeColumns` stay on the node as the executor's read inputs but leave `output`.
- `BinBy.scaledDistributeAttributes` mints the fresh attributes (qualifier and metadata dropped, matching `expr AS value` computed-value semantics).
- `ResolveBinBy` mints them; `DeduplicateRelations` renews them in both phases so self-joins over a shared `BinBy` subtree resolve.

The two `BinBy` constructor invariants (`timeZoneId` set iff LTZ range, and one scaled attribute per `DISTRIBUTE` column) are both internal `assert`s: neither is reachable from `ResolveBinBy`, which derives `timeZoneId` from the same `rangeStart` type and mints `scaledDistributeColumns` by mapping over `distributeColumns`.

### Why are the changes needed?

Catalyst relies on the invariant that the same `ExprId` everywhere implies the same value. No other operator edits a value under a retained child attribute (`Generate` / `Window` / `Expand` / `Aggregate` all mint fresh ids for changed columns). Carrying the rescaled `DISTRIBUTE` column under the child's `ExprId` violated that: any rule reasoning on `ExprId` (predicate pushdown, constraint propagation, common-subexpression elimination) could read the pre-scale value. It is harmless today only because no such rule lists `BinBy`, but that safety is incidental, not designed. Minting fresh identities restores the invariant and lets a filter or sort on a `DISTRIBUTE` column bind to the scaled output.

### Does this PR introduce _any_ user-facing change?

No. `BIN BY` is gated off by default (SPARK-57440) and its physical execution is still stubbed, so the operator is not usable end-to-end yet; this is an internal analyzer / plan-shape change. The output schema (column names, types, positions) is unchanged.

### How was this patch tested?

`ResolveBinBySuite`, including new cases that the rescaled `DISTRIBUTE` columns are produced attributes shadowing the input, that multiple `DISTRIBUTE` columns are each replaced in place with distinct fresh ids, and that qualifier/metadata are dropped on the produced column; plus the existing self-join deduplication regression.

### Was this patch authored or co-authored using generative AI tooling?

Generated-by: Claude Code (Anthropic)
",vranes,2026-07-01T16:19:58Z,False,[]
apache/spark,56929,[SPARK-21529][SQL][4.X] Improve the error message for unsupported Hive union type,"### What changes were proposed in this pull request?

Backport of #56775 to `branch-4.x` because the original change conflicts on this branch.

Detect unsupported Hive `uniontype<...>` values when converting Hive `FieldSchema` types to Spark SQL types and raise a dedicated `UNSUPPORTED_HIVE_TYPE` error instead of the generic `CANNOT_RECOGNIZE_HIVE_TYPE` parser error.

This is a cherry-pick of the merged master commit c90cad6ad2d. The only conflict was in `error-conditions.json`: `branch-4.x` does not have the `UNSUPPORTED_HIVE_FUNCTION_TYPE` / `UNSUPPORTED_HIVE_METASTORE_VERSION_FOR_JAVA` entries that exist on master, so the new `UNSUPPORTED_HIVE_TYPE` entry is placed directly between `UNSUPPORTED_GROUPING_EXPRESSION` and `UNSUPPORTED_INSERT`. The Scala changes apply unchanged.

### Why are the changes needed?

Spark SQL does not support Hive union types. Today the failure message comes from the parser path and does not clearly identify that the Hive union type is unsupported.

### Does this PR introduce _any_ user-facing change?

Yes. Reading a Hive table column that uses `uniontype<...>` now reports `UNSUPPORTED_HIVE_TYPE` with the offending Hive type and column name.

### How was this patch tested?

Cherry-picked from the merged master commit c90cad6ad2d, which passed CI and review as #56775. The production Scala hunks apply unchanged on `branch-4.x`; only the `error-conditions.json` entry placement differed and was re-validated (valid JSON, alphabetical ordering, one structural token per line). CI here runs `HiveClientImplSuite` and the `SparkThrowableSuite` ""Error conditions are correctly formatted"" golden check.

### Was this patch authored or co-authored using generative AI tooling?

Yes. GitHub Copilot assisted with preparing and validating this change.
",AgenticSpark,2026-07-01T15:58:49Z,False,[]
apache/spark,56928,[SPARK-57851][SQL] Shuffle-free single-task execution for small queries,"### What changes were proposed in this pull request?

This adds a conservative optimizer rule `MarkSingleTaskExecution` that marks small single-partition scans, optionally with a shuffle-inducing operator on top (sort, aggregate, distinct, window, limit/offset, expand) or an in-memory `LocalRelation`, as candidates for single-task execution. Such a scan reports a `SinglePartition` output partitioning, allowing `EnsureRequirements` to elide the shuffle that would otherwise be inserted before the operator on top.

Details:
- The rule runs as the last optimizer batch (so it sees the final plan shape) and marks eligible `LogicalRelation`/`LocalRelation` nodes with a `TreeNodeTag`.
- `FileSourceStrategy`/`SparkStrategies` propagate the mark to `FileSourceScanExec`/`LocalTableScanExec`.
- `FileSourceScanExec` additionally gates on file count and size thresholds using the generic `ScanFileListing`, reports `SinglePartition`, and coalesces its input RDD to a single partition as a correctness backstop when the estimate does not match the runtime partition count.
- `LocalTableScanExec` reads its data in a single partition and reports `SinglePartition`.
- `ExpandExec` forwards `SinglePartition` from its child, since Expand only replicates rows within a partition and never moves rows across partitions.

The feature is controlled by new internal configs under `spark.sql.optimizer.singleTaskExecution.*` and is disabled by default. Join is intentionally left out for now and can be added as a follow-up; union is already covered by the existing `spark.sql.unionOutputPartitioning`.

This is part of the SPIP umbrella [SPARK-56978](https://issues.apache.org/jira/browse/SPARK-56978) (Faster queries in local laptop mode), covering the shuffle-free local execution for small queries category.

### Why are the changes needed?

For small, low-latency queries the fixed cost of a shuffle (scheduling, serialization, network) dominates the total runtime. When the input is already a single small partition, the shuffle inserted before a sort/aggregate/window is unnecessary and can be removed to reduce latency, without affecting correctness.

### Does this PR introduce _any_ user-facing change?

No. The optimization is behind internal configs (`spark.sql.optimizer.singleTaskExecution.*`) and is disabled by default.

### How was this patch tested?

New `MarkSingleTaskExecutionSuite` (14 tests) covering:
- the marking decision for the supported plan shapes;
- `SinglePartition` output with no shuffle in the final physical plan;
- empty-scan correctness (a global aggregation over an empty scan still returns a single row);
- disabled-flag negatives (master flag and per-operator sub-flags);
- ineligibility of unsupported shapes (join) and subquery expressions;
- the leaf-node parallelism override disabling the local-relation case.

`SQLConfSuite` passes as a config-wiring regression check.

### Was this patch authored or co-authored using generative AI tooling?

Yes, using Claude Code.
",viirya,2026-07-01T15:19:50Z,False,[]
apache/spark,56927,[SPARK-57806][SQL] Fix coercion of NullTyped expressions,"<!--
Thanks for sending a pull request!  Here are some tips for you:
  1. If this is your first time, please read our contributor guidelines: https://spark.apache.org/contributing.html
  2. Ensure you have added or run the appropriate tests for your PR: https://spark.apache.org/developer-tools.html
  3. If the PR is unfinished, add '[WIP]' in your PR title, e.g., '[WIP][SPARK-XXXX] Your PR title ...'.
  4. Be sure to keep the PR description updated to reflect all changes.
  5. Please write your PR title to summarize what this PR proposes.
  6. If possible, provide a concise example to reproduce the issue for a faster review.
  7. If you want to add a new configuration, please read the guideline first for naming configurations in
     'core/src/main/scala/org/apache/spark/internal/config/ConfigEntry.scala'.
  8. If you want to add or modify an error type or message, please read the guideline first in
     'common/utils/src/main/resources/error/README.md'.
-->

### What changes were proposed in this pull request?
Instead of replacing the Nulltyped value with a literal a cast is introduced. The optimizer can later constant fold this when that safe to do.
<!--
Please clarify what changes you are proposing. The purpose of this section is to outline the changes and how this PR fixes the issue. 
If possible, please consider writing useful notes for better and faster reviews in your PR. See the examples below.
  1. If you refactor some codes with changing classes, showing the class hierarchy will help reviewers.
  2. If you fix some SQL features, you can provide some references of other DBMSes.
  3. If there is design documentation, please add the link.
  4. If there is a discussion in the mailing list, please add the link.
-->


### Why are the changes needed?
The current behavior is not safe for expressions that might raise an error as the expression get removed.
<!--
Please clarify why the changes are needed. For instance,
  1. If you propose a new API, clarify the use case for a new API.
  2. If you fix a bug, you can clarify why it is a bug.
-->


### Does this PR introduce _any_ user-facing change?
Yes, fixes correctness issue.
<!--
Note that it means *any* user-facing change including all aspects such as new features, bug fixes, or other behavior changes. Documentation-only updates are not considered user-facing changes.

If yes, please clarify the previous behavior and the change this PR proposes - provide the console output, description and/or an example to show the behavior difference if possible.
If possible, please also clarify if this is a user-facing change compared to the released Spark versions or within the unreleased branches such as master.
If no, write 'No'.
-->


### How was this patch tested?
Existing a new tests.
<!--
If tests were added, say they were added here. Please make sure to add some test cases that check the changes thoroughly including negative and positive cases if possible.
If it was tested in a way different from regular unit tests, please clarify how you tested step by step, ideally copy and paste-able, so that other reviewers can test and check, and descendants can verify in the future.
If tests were not added, please describe why they were not added and/or why it was difficult to add.
If benchmark tests were added, please run the benchmarks in GitHub Actions for the consistent environment, and the instructions could accord to: https://spark.apache.org/developer-tools.html#github-workflow-benchmarks.
-->


### Was this patch authored or co-authored using generative AI tooling?
Generated-by: Claude sonnet 4.6
<!--
If generative AI tooling has been used in the process of authoring this patch, please include the
phrase: 'Generated-by: ' followed by the name of the tool and its version.
If no, write 'No'.
Please refer to the [ASF Generative Tooling Guidance](https://www.apache.org/legal/generative-tooling.html) for details.
-->
",eejbyfeldt,2026-07-01T13:10:55Z,False,[]
apache/spark,56926,[SPARK-49580][CONNECT] Add config to limit concurrent executions,"<!--
Thanks for sending a pull request!  Here are some tips for you:
  1. If this is your first time, please read our contributor guidelines: https://spark.apache.org/contributing.html
  2. Ensure you have added or run the appropriate tests for your PR: https://spark.apache.org/developer-tools.html
  3. If the PR is unfinished, add '[WIP]' in your PR title, e.g., '[WIP][SPARK-XXXX] Your PR title ...'.
  4. Be sure to keep the PR description updated to reflect all changes.
  5. Please write your PR title to summarize what this PR proposes.
  6. If possible, provide a concise example to reproduce the issue for a faster review.
  7. If you want to add a new configuration, please read the guideline first for naming configurations in
     'core/src/main/scala/org/apache/spark/internal/config/ConfigEntry.scala'.
  8. If you want to add or modify an error type or message, please read the guideline first in
     'common/utils/src/main/resources/error/README.md'.
-->

### What changes were proposed in this pull request?

This is a first attempt at [SPARK-49580](https://issues.apache.org/jira/browse/SPARK-49580?jql=project%20%3D%20SPARK%20AND%20component%20%3D%20%22Connect%22%20AND%20text%20~%20%22concurrent%22), adding a maximum number of concurrent executions.

### Why are the changes needed?

With Spark Connect, it is more common to have many users running possibly many queries concurrently against a single driver, and it would be useful to have some control over the maximum number of executions that can occur.



### Does this PR introduce _any_ user-facing change?

Yes, new configuration parameters:

- `spark.connect.execute.maxConcurrentQueries`: maximum number of concurrent queries that can be executed. When this limit is reached, new queries will wait in a queue until a slot becomes available. Set to 0 or negative to disable the limit (unlimited concurrency). This only affects Spark Connect executions.

- `spark.connect.execute.maxConcurrentQueries.timeout`: aximum time a query waits for an execution slot when <code>spark.connect.execute.maxConcurrentQueries</code> is reached. Waiters are served in FIFO order. If a slot does not become available within this time, the query fails with a retryable error so the client re-submits it. Set to 0 to wait indefinitely. 

Note: maybe 'maxConcurrentExecutions' would be more precise here? Not sure what the best naming would be.

### How was this patch tested?

Added tests, will do more testing once we confirm the plan makes sense.

### Was this patch authored or co-authored using generative AI tooling?

Yes, modified changes provided by Claude.

Generated-by: 2.1.159 (Claude Code)",psavalle,2026-07-01T11:50:44Z,False,[]
apache/spark,56925,[SPARK-57795][INFRA][FOLLOWUP] Refine the merge summary comment in merge_spark_pr.py,"### What changes were proposed in this pull request?

This reapplies the merge summary comment refinement that was merged as `1ea6ed10d75` and then reverted by `eb3d853db89` (the merge was unintentional), and adds one behavioral fix on top.

Reapplied change (refines the merge summary comment posted by `merge_spark_pr.py`):

1. Rename the header from `**Merge summary** (posted by `merge_spark_pr.py`):` to `**Merge Summary:**`.
2. Use the full commit SHA in the commit links (previously truncated to 8 characters). The `[:8]` truncation is dropped in `merge_pr` and `_do_cherry_pick`, with `.strip()` added since `run_cmd` does not strip the trailing newline.
3. Move the `merge_spark_pr.py` attribution to a trailing italic line: `*Posted by `merge_spark_pr.py`*`.

Additional fix (second commit):

4. Always post the merge summary even if a backport is cancelled. Once the PR is merged into the target branch and pushed, the summary should record that landing regardless of what happens to subsequent cherry-picks. Previously, aborting/cancelling a backport (e.g. answering `n` at a cherry-pick conflict) raised through `fail()` / `sys.exit()` before `post_merge_comment` ran, so the already-successful target-branch merge was never recorded. The backport loop is now wrapped in `try`/`finally` so `post_merge_comment` always runs with whatever landed (at minimum the target-branch merge).

Example rendered comment:

> **Merge Summary:**
> - merged into master https://github.com/apache/spark/commit/&lt;full-sha&gt;
> - merged into branch-4.x https://github.com/apache/spark/commit/&lt;full-sha&gt;
>
> *Posted by `merge_spark_pr.py`*

### Why are the changes needed?

A cleaner, more readable merge summary comment, and a correct one: cancelling a backport must not drop the record of the merge that already landed on the target branch.

### Does this PR introduce _any_ user-facing change?

No. This only affects the developer merge tooling. The `git cherry-pick -x` ""cherry picked from commit ..."" line is unaffected (git always records the full SHA regardless of the abbreviation passed).

### How was this patch tested?

Manually verified the generated comment body and confirmed the full SHA is carried through. Existing lint (`ruff`) passes.

### Was this patch authored or co-authored using generative AI tooling?

Generated-by: Claude Code (model: claude-opus-4-8)",zhengruifeng,2026-07-01T11:40:48Z,False,[]
apache/spark,56924,"Revert ""[SPARK-57795][INFRA][FOLLOWUP] Refine the merge summary comment in merge_spark_pr.py""","https://github.com/apache/spark/pull/56923 was unintentionally merged into master, let me revert it",zhengruifeng,2026-07-01T11:37:46Z,False,[]
apache/spark,56923,[SPARK-57795][INFRA][FOLLOWUP] Refine the merge summary comment in merge_spark_pr.py,"### What changes were proposed in this pull request?

Follow-up to #56917 (SPARK-57795), which added a merge summary comment posted by `merge_spark_pr.py`. This PR refines the format of that comment:

1. Rename the header from `**Merge summary** (posted by `merge_spark_pr.py`):` to `**Merge Summary:**`.
2. Use the full commit SHA in the commit links (previously truncated to 8 characters). The `[:8]` truncation is dropped in `merge_pr` and `_do_cherry_pick`, with `.strip()` added since `run_cmd` does not strip the trailing newline.
3. Move the `merge_spark_pr.py` attribution to a trailing italic line: `*Posted by `merge_spark_pr.py`*`.

Example rendered comment:

> **Merge Summary:**
> - merged into master https://github.com/apache/spark/commit/&lt;full-sha&gt;
> - merged into branch-4.x https://github.com/apache/spark/commit/&lt;full-sha&gt;
>
> *Posted by `merge_spark_pr.py`*

### Why are the changes needed?

A cleaner, more readable merge summary comment. Full SHAs are unambiguous and link-stable, and moving the tool attribution to the end keeps the summary itself front and center.

### Does this PR introduce _any_ user-facing change?

No. This only affects the developer merge tooling.

### How was this patch tested?

Manually verified the generated comment body and confirmed the full SHA is carried through. Existing lint (`ruff`) passes.

### Was this patch authored or co-authored using generative AI tooling?

Generated-by: Claude Code (model: claude-opus-4-8)",zhengruifeng,2026-07-01T11:19:37Z,False,[]
apache/spark,56921,[SPARK-56615][SQL] Throw overflow errors for ceil and floor,"### What changes were proposed in this pull request?

This PR makes `CEIL` and `FLOOR` throw `ARITHMETIC_OVERFLOW` for out-of-range `DOUBLE` inputs when ANSI mode is enabled. The non-ANSI path keeps the existing JVM cast behavior.

The change covers both interpreted evaluation and code generation, and updates the V2 expression conversion call sites after adding the new `failOnError` parameter.

Closes #56615.

### Why are the changes needed?

In ANSI mode, Spark should report arithmetic overflow instead of silently converting out-of-range `DOUBLE` results to saturated `Long` values. `CEIL` and `FLOOR` were missing this overflow check.

### Does this PR introduce any user-facing change?

Yes. With ANSI mode enabled, `CEIL` and `FLOOR` now fail with `ARITHMETIC_OVERFLOW` when the rounded `DOUBLE` result cannot be represented as `Long`. With ANSI mode disabled, the previous behavior is preserved.

### How was this patch tested?

- `JAVA_HOME=/opt/homebrew/opt/openjdk@17 LC_ALL=C ./build/sbt ""catalyst/clean"" ""catalyst/compile""`
- `JAVA_HOME=/opt/homebrew/opt/openjdk@17 LC_ALL=C ./build/sbt ""catalyst/Test/testOnly org.apache.spark.sql.catalyst.expressions.MathExpressionsSuite -- -z ceil""`
- `JAVA_HOME=/opt/homebrew/opt/openjdk@17 LC_ALL=C ./build/sbt ""catalyst/Test/testOnly org.apache.spark.sql.catalyst.expressions.MathExpressionsSuite -- -z floor""`
- `JAVA_HOME=/opt/homebrew/opt/openjdk@17 LC_ALL=C ./build/sbt ""catalyst/Test/testOnly org.apache.spark.sql.catalyst.expressions.MathExpressionsSuite""`
- `git diff --check`",ycli12,2026-07-01T07:48:46Z,False,[]
apache/spark,56920,[SPARK-57803][CORE] Delete the temp file when closeAndRead fails on the fetch-to-disk path,"### What changes were proposed in this pull request?

`OneForOneBlockFetcher.DownloadCallback.onComplete` (the fetch-to-disk path) calls `channel.closeAndRead()` to close the download channel and obtain a `ManagedBuffer` over the temp file, then either registers the temp file for later cleanup or deletes it. On an `IOException` from `closeAndRead()` it rethrew without any cleanup, leaking the temp file (which is registered for cleanup only after a successful read) and possibly an open channel. The sibling `onFailure` already closes the channel and deletes the temp file; the success path did not.

This wraps `closeAndRead()` so a failure deletes the temp file and closes the channel before rethrowing, matching `onFailure`. The happy path is unchanged: the buffer is handed to the listener only after `closeAndRead()` succeeds.

### Why are the changes needed?

The temp file is created on the fetching executor when a remote block exceeds `spark.maxRemoteBlockSizeFetchToMem` and is streamed to disk. Executors are long-lived, so the orphaned temp files accumulate under the local directories until the executor exits.

### Does this PR introduce _any_ user-facing change?

No.

### How was this patch tested?

New `OneForOneBlockFetcherSuite.testFetchToDiskClosesAndDeletesTempFileWhenCloseAndReadFails` stubs a `closeAndRead()` that throws and verifies the channel is closed, the temp file is deleted, and it is never registered for cleanup. It fails without the fix and passes with it. `build/sbt 'network-shuffle/testOnly *OneForOneBlockFetcherSuite'` -> 14 tests pass.

### Was this patch authored or co-authored using generative AI tooling?

Generated-by: Claude Code
",LuciferYang,2026-07-01T07:06:34Z,False,[]
apache/spark,56919,"[SPARK-57802][SQL] Make XML schema inference incremental, aligning with CSV","### What changes were proposed in this pull request?

This makes XML schema inference **incremental**: instead of inferring each primitive value from scratch and merging afterwards, each value is refined starting from the type already inferred for that field so far. This aligns XML with the CSV datasource (`CSVInferSchema.inferField`), which already works this way.

Concretely:

- `XmlInferSchema.inferFrom(datum, typeSoFar)` dispatches on `typeSoFar` and enters a `tryParse*` cascade at the parser matching it, so a field already known to be (say) `Double` is not re-checked against `Long`. The result is reconciled with `typeSoFar` via `compatibleType`, keeping the type lattice monotonic (a field's type can only widen, never narrow).
- The RDD driver (`infer(xml: RDD[String])`) threads the schema merged so far in each partition back into the next record's inference as a hint. The hint is propagated down through `inferObject`/`inferField` per field (unwrapping array/value-tag wrappers), mirroring how the field's type is accumulated.
- A new config, `spark.sql.xml.schemaInference.incrementalTypeCasting.enabled` (default **true**), gates the behavior. Setting it to false restores the legacy per-record inference. The old `is*`-predicate helpers are replaced by the `tryParse*` cascade.

This is **behavior-preserving**: the inferred schema is unchanged. The change avoids redundant parse attempts once a field has widened, and reduces divergence between the CSV, JSON, and XML inference implementations. The config is provided as a kill switch should any corner-case difference surface in the field.

### Why are the changes needed?

XML was the only text-based datasource still inferring each value from scratch on every row. CSV (and, structurally, JSON) already refine from the type-so-far. Aligning XML:

- avoids redundant work (once a field is `Double`, later values no longer re-run the `Long`/`Decimal` checks);
- makes inference monotonic and easier to reason about;
- reduces gratuitous divergence between the three inference code paths.

### Does this PR introduce _any_ user-facing change?

No change to inferred schemas. A new internal SQL config `spark.sql.xml.schemaInference.incrementalTypeCasting.enabled` (default true) is added as a kill switch for the new inference path.

### How was this patch tested?

- New unit suite `XmlInferSchemaTypeCastingSuite` (catalyst) tests `inferFrom(value, typeSoFar)` directly across the type lattice: widening, incompatible-value fallback to `StringType`, timestamp/date/boolean-from-other-types, and empty/null handling. Mirrors `CSVInferSchemaSuite`.
- New end-to-end test in `XmlInferSchemaSuite` asserts the incremental path (flag on) and the legacy batch path (flag off) produce **identical** schemas across mixed numerics, nested structs, repeated elements (arrays), attributes, value tags, and cross-row widening.
- Existing `XmlInferSchemaSuite`, `XmlSuite`, and `XmlVariantSuite` pass unchanged with the flag defaulted on.

### Was this patch authored or co-authored using generative AI tooling?

Generated-by: Claude Code (Anthropic Claude Opus)
",cloud-fan,2026-07-01T05:55:12Z,False,[]
apache/spark,56918,[SPARK-57797][BUILD] Exclude `stax:stax-api` from `hive-exec` dependency,"### What changes were proposed in this pull request?

This PR excludes the `stax:stax-api` transitive dependency (pulled in by `org.apache.hive:hive-exec`) from the binary distribution, and updates `dev/deps` and `LICENSE-binary` accordingly for Apache Spark 5.0.0

### Why are the changes needed?

`stax:stax-api` provides the `javax.xml.stream` API, which the JDK has bundled since Java 6 (in the `java.xml` module since Java 9). On Java 17+, the jar is never loaded and is pure dead weight.

### Does this PR introduce _any_ user-facing change?

No.

### How was this patch tested?

Pass the CIs.

### Was this patch authored or co-authored using generative AI tooling?

Generated-by: Claude Opus 4.8",dongjoon-hyun,2026-07-01T03:33:17Z,False,[]
